No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
150,5,"プール掃除及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
151,5,"Xmas及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
152,5,"制服及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
153,5,"路地裏及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
154,5,"バカンス及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
155,5,"2周年及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
156,5,"夏祭り2及川徹ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
157,5,"和装体験及川徹ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
160,5,"制服岩泉一ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
173,5,"ユニフォーム国見英ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
174,5,"職業体験国見英ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
175,5,"路地裏国見英ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
176,5,"カンフー国見英ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
177,5,"中学生国見英ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
178,5,"寝正月国見英ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
185,5,"アート花巻貴大ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
194,5,"ユニフォーム桜井大河ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
195,5,"ユニフォーム芳賀良治ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
208,5,"ユニフォーム秋宮昇ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
209,5,"ユニフォーム古牧譲ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
210,5,"雪遊び古牧譲ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
212,5,"ユニフォーム南田大志ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
218,5,"ユニフォーム照島游児ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
219,5,"制服照島游児ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
220,5,"雪遊び照島游児ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
221,5,"スパイ照島游児ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
223,5,"ユニフォーム母畑和馬ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
224,5,"アート2母畑和馬ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
231,5,"ユニフォーム中島猛ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
232,5,"スパイ中島猛ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
236,5,"ユニフォーム秋保和光ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
239,5,"ユニフォーム川渡瞬己ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
240,5,"サバゲ2川渡瞬己ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
268,5,"文化祭3白布賢二郎ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
270,5,"ユニフォーム大平獅音ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
279,5,"3周年瀬見英太ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
284,5,"ユニフォーム中川俊美ICONIC","レシーブ","フライング","銅",34,0,0,0,"","","",""
290,5,"ユニフォーム赤谷勇ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
295,5,"ユニフォーム宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
298,5,"カンフー宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
299,5,"新年2宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
301,5,"制服宮侑ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
302,5,"3周年宮侑ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
305,5,"カンフー宮治ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
308,5,"制服宮治ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
318,5,"ユニフォーム北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
319,5,"Xmas北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
320,5,"スパイ北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
321,5,"新年2北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
322,5,"職業体験2北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
323,5,"制服北信介ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
324,5,"和装体験北信介ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
329,5,"Xmas2赤木路成ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
332,5,"ユニフォーム理石平介ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
343,5,"ユニフォーム木葉秋紀ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
344,5,"探偵木葉秋紀ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
346,5,"路地裏2木葉秋紀ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
347,5,"水着2木葉秋紀ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
349,5,"ハロウィン猿杙大和ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
355,5,"ユニフォーム赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
356,5,"夏祭り赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
357,5,"制服赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
358,5,"バーガー赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
359,5,"仮装赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
360,5,"妖赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
361,5,"焼き芋赤葦京治ICONIC","レシーブ","フライング","銅",31,0,0,0,"","","",""
362,5,"Xmas3赤葦京治ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
363,5,"3周年赤葦京治ICONIC","レシーブ","フライング","銅",32,0,0,0,"","","",""
364,5,"ユニフォーム姫川葵ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
365,5,"花火姫川葵ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
372,5,"ユニフォーム星海光来ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
373,5,"文化祭星海光来ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
374,5,"サバゲ星海光来ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
375,5,"花火星海光来ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
376,5,"新年2星海光来ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
377,5,"ユニフォーム昼神幸郎ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
378,5,"Xmas昼神幸郎ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
379,5,"職業体験2昼神幸郎ICONIC","レシーブ","フライング","銅",27,0,0,0,"","","",""
380,5,"寝正月昼神幸郎ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
388,5,"ユニフォーム大将優ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
389,5,"新年大将優ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
390,5,"カンフー大将優ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
391,5,"妖大将優ICONIC","レシーブ","フライング","銅",33,0,0,0,"","","",""
395,5,"寝正月潜尚保ICONIC","レシーブ","フライング","銅",28,0,0,0,"","","",""
396,5,"ユニフォーム高千穂恵也ICONIC","レシーブ","フライング","銅",26,0,0,0,"","","",""
402,5,"ユニフォーム白峰周ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
296,5,"文化祭宮侑ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
144,4,"ユニフォーム茂庭要ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
285,4,"ユニフォーム七沢健吾ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
403,4,"ユニフォーム和倉久彦ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
407,4,"ユニフォーム深谷謙朗ICONIC","レシーブ","ラインアウト","銅",13,0,0,0,"","","",""
72,4,"ユニフォーム木下久志ICONIC","レシーブ","アンダー","銅",22,0,0,0,"","","",""
76,4,"ユニフォーム孤爪研磨ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
77,4,"制服孤爪研磨ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
79,4,"1周年孤爪研磨ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
85,4,"ユニフォーム黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
86,4,"制服黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
89,4,"キャンプ黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
90,4,"文化祭2黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
91,4,"中学生黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
92,4,"ハロウィン黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
93,4,"和装体験黒尾鉄朗ICONIC","レシーブ","アンダー","銅",25,0,0,0,"","","",""
108,4,"ユニフォーム犬岡走ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
109,4,"新年犬岡走ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
115,4,"ユニフォーム海信之ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
119,4,"ユニフォーム青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
120,4,"制服青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
121,4,"プール掃除青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
122,4,"キャンプ青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
123,4,"甲冑青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
124,4,"Xmas3青根高伸ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
125,4,"ユニフォーム二口堅治ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
126,4,"制服二口堅治ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
128,4,"路地裏二口堅治ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
130,4,"2周年二口堅治ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
131,4,"アート2二口堅治ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
133,4,"ユニフォーム黄金川貫至ICONIC","レシーブ","アンダー","銅",24,0,0,0,"","","",""
134,4,"制服黄金川貫至ICONIC","レシーブ","アンダー","銅",24,0,0,0,"","","",""
135,4,"職業体験黄金川貫至ICONIC","レシーブ","アンダー","銅",24,0,0,0,"","","",""
136,4,"スパイ黄金川貫至ICONIC","レシーブ","アンダー","銅",24,0,0,0,"","","",""
137,4,"焼き芋黄金川貫至ICONIC","レシーブ","アンダー","銅",24,0,0,0,"","","",""
139,4,"ユニフォーム女川太郎ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
140,4,"水着2女川太郎ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
149,4,"ユニフォーム及川徹ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
150,4,"プール掃除及川徹ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
151,4,"Xmas及川徹ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
152,4,"制服及川徹ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
154,4,"バカンス及川徹ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
160,4,"制服岩泉一ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
173,4,"ユニフォーム国見英ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
174,4,"職業体験国見英ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
175,4,"路地裏国見英ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
185,4,"アート花巻貴大ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
195,4,"ユニフォーム芳賀良治ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
208,4,"ユニフォーム秋宮昇ICONIC","レシーブ","アンダー","銅",28,0,0,0,"","","",""
209,4,"ユニフォーム古牧譲ICONIC","レシーブ","アンダー","銅",28,0,0,0,"","","",""
210,4,"雪遊び古牧譲ICONIC","レシーブ","アンダー","銅",28,0,0,0,"","","",""
218,4,"ユニフォーム照島游児ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
220,4,"雪遊び照島游児ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
223,4,"ユニフォーム母畑和馬ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
224,4,"アート2母畑和馬ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
231,4,"ユニフォーム中島猛ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
232,4,"スパイ中島猛ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
239,4,"ユニフォーム川渡瞬己ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
270,4,"ユニフォーム大平獅音ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
295,4,"ユニフォーム宮侑ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
298,4,"カンフー宮侑ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
299,4,"新年2宮侑ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
301,4,"制服宮侑ICONIC","レシーブ","アンダー","銅",31,0,0,0,"","","",""
322,4,"職業体験2北信介ICONIC","レシーブ","アンダー","銅",32,0,0,0,"","","",""
324,4,"和装体験北信介ICONIC","レシーブ","アンダー","銅",32,0,0,0,"","","",""
364,4,"ユニフォーム姫川葵ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
376,4,"新年2星海光来ICONIC","レシーブ","アンダー","銅",32,0,0,0,"","","",""
377,4,"ユニフォーム昼神幸郎ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
378,4,"Xmas昼神幸郎ICONIC","レシーブ","アンダー","銅",27,0,0,0,"","","",""
388,4,"ユニフォーム大将優ICONIC","レシーブ","アンダー","銅",33,0,0,0,"","","",""
389,4,"新年大将優ICONIC","レシーブ","アンダー","銅",33,0,0,0,"","","",""
395,4,"寝正月潜尚保ICONIC","レシーブ","アンダー","銅",28,0,0,0,"","","",""
396,4,"ユニフォーム高千穂恵也ICONIC","レシーブ","アンダー","銅",26,0,0,0,"","","",""
402,4,"ユニフォーム白峰周ICONIC","レシーブ","アンダー","銅",29,0,0,0,"","","",""
1,4,"ユニフォーム日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
2,4,"制服日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
3,4,"夏祭り日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
4,4,"1周年日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
5,4,"王冠日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
7,4,"遊園地日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
9,4,"和装体験日向翔陽ICONIC","レシーブ","フライング","銅",25,0,0,0,"","","",""
11,4,"ユニフォーム影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
12,4,"制服影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
14,4,"Xmas影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
15,4,"1周年影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
16,4,"王冠影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
17,4,"ジャージ影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
18,4,"2周年影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
19,4,"中学生影山飛雄ICONIC","レシーブ","フライング","銅",29,0,0,0,"","","",""
20,4,"文化祭3影山飛雄ICONIC","レシーブ","フライング","銅",30,0,0,0,"","","",""
21,4,"ユニフォーム月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
22,4,"水着月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
23,4,"職業体験月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
24,4,"1周年月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
25,4,"花火月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
26,4,"ジャージ月島蛍ICONIC","レシーブ","フライング","銅",23,0,0,0,"","","",""
